id,label
00232,0
00233,0
00234,0
00235,0
00236,0
00237,0
00238,0
00239,0
00240,0
00241,0
00242,0
00243,0
00244,0
00245,0
00246,0
00247,0
00248,0
00249,0
00250,0
00251,0
00252,0
00253,0
00254,0
00255,0
00256,0
00257,0
00258,0
00259,0
00260,0
00261,0
00262,0
00263,0
00264,0
00265,0
00266,0
00267,0
00268,0
00269,0
00270,0
00271,0
00272,0
00273,0
00274,0
00275,0
00276,0
00277,0
00278,0
00279,0
00280,0
00281,0
00282,0
00283,0
00284,0
00285,0
00286,0
00287,0
00288,0
00289,0
00290,0
00291,0
00292,0
00293,0
00294,0
00295,0
00296,0
00297,0
00298,0
00299,0
00300,0
00301,0
00302,0
00303,0
00304,0
00305,0
00306,0
00307,0
00308,0
00309,0
00310,0
00311,0
00312,0
00313,0
00314,0
00315,0
00316,0
00317,0
00318,0
00319,0
00320,0
00321,0
00322,0
00323,0
00324,0
00325,0
00326,0
00327,0
00328,0
00329,0
00330,0
00331,0
00332,0
00333,0
00334,0
00335,0
00336,0
00337,0
00338,0
00339,0
00340,0
00341,0
00342,0
00343,0
00344,0
00345,0
00346,0
00347,0
00348,0
00349,0
00350,0
00351,0
00352,0
00353,0
00354,0
00355,0
00356,0
00357,0
00358,0
00359,0
00360,0
00361,0
00362,0
00363,0
00364,0
00365,0
00366,0
00367,0
00368,0
00369,0
00370,0
00371,0
00372,0
00373,0
00374,0
00375,0
00376,0
00377,0
00378,0
00379,0
00380,0
00381,0
00382,0
00383,0
00384,0
00385,0
00386,0
00387,0
00388,0
00389,0
00390,0
00391,0
00392,0
00393,0
00394,0
00395,0
00396,0
00397,0
00398,0
00399,0
00400,0
00401,0
00402,0
00403,0
00404,0
00405,0
00406,0
00407,0
00408,0
00409,0
00410,0
00411,0
00412,0
00413,0
00414,0
00415,0
00416,0
00417,0
00418,0
00419,0
00420,0
00421,0
00422,0
00423,0
00424,0
00425,0
00426,0
00427,0
00428,0
00429,0
00430,0
00431,0
00432,0
00433,0
00434,0
00435,0
00436,0
00437,0
00438,0
00439,0
00440,0
00441,0
00442,0
00443,0
00444,0
00445,0
00446,0
00447,0
00448,0
00449,0
00450,0
00451,0
00452,0
00453,0
00454,0
00455,0
00456,0
00457,0
00458,0
00459,0
00460,0
00461,0
00462,0
00463,0
00464,0
00465,0
00466,0
00467,0
00468,0
00469,0
00470,0
00471,0
00472,0
00473,0
00474,0
00475,0
00476,0
00477,0
00478,0
00479,0
00480,0
00481,0
00482,0
00483,0
00484,0
00485,0
00486,0
00487,0
00488,0
00489,0
00490,0
00491,0
00492,0
00493,0
00494,0
00495,0
00496,0
00497,0
00498,0
00499,0
00500,0
00501,0
00502,0
00503,0
00504,0
00505,0
00506,0
00507,0
00508,0
00509,0
00510,0
00511,0
00512,0
00513,0
00514,0
00515,0
00516,0
00517,0
00518,0
00519,0
00520,0
00521,0
00522,0
00523,0
00524,0
00525,0
00526,0
00527,0
00528,0
00529,0
00530,0
00531,1
00532,1
00533,1
00534,1
00535,1
00536,1
00537,1
00538,1
00539,1
00540,1
00541,1
00542,1
00543,1
00544,1
00545,1
00546,1
00547,1
00548,1
00549,1
00550,1
00551,1
00552,1
00553,0
00554,1
00555,1
00556,1
00557,1
00558,1
00559,1
00560,1
00561,1
00562,1
00563,1
00564,1
00565,1
00566,1
00567,1
00568,1
00569,1
00570,1
00571,1
00572,1
00573,1
00574,1
00575,0
00576,1
00577,1
00578,1
00579,0
00580,1
00581,1
00582,0
00583,1
00584,1
00585,1
00586,1
00587,1
00588,1
00589,1
00590,1
00591,1
00592,0
00593,1
00594,1
00595,1
00596,1
00597,1
00598,1
00599,1
00600,1
00601,1
00602,1
00603,1
00604,1
00605,1
00606,1
00607,1
00608,0
00609,0
00610,0
00611,0
00612,1
00613,0
00614,0
00615,0
00616,0
00617,0
00619,0
00621,0
00622,1
00624,1
00626,1
00627,1
00628,1
00630,1
00632,1
00633,1
00635,0
00638,1
00639,1
00642,0
00646,0
00647,1
00652,1
00653,0
00655,1
00658,1
00661,1
00662,0
00664,1
00665,1
00666,1
00667,1
00673,1
00674,1
00675,1
00678,0
00679,1
00680,0
00681,0
00682,1
00685,1
00688,1
00692,0
00695,1
00696,1
00697,1
00698,1
00699,1
00702,1
00704,1
00706,1
00707,1
00710,0
00713,1
00714,1
00716,0
00717,1
00719,1
00723,1
00725,1
00728,1
00729,0
00730,1
00732,0
00733,1
00735,0
00738,0
00739,1
00741,1
00742,0
00745,1
00746,0
00748,1
00749,1
00750,1
00752,0
00757,1
00758,1
00760,1
00762,1
00764,0
00765,1
00766,1
00768,0
00770,1
00771,1
00772,1
00775,0
00776,1
00777,0
00778,1
00779,1
00780,1
00782,1
00787,0
00790,1
00791,0
00792,0
00793,1
00795,1
00797,0
00799,1
00800,0
00801,1
00802,1
00803,0
00804,0
00809,1
00812,0
00813,0
00814,0
00815,0
00816,1
00817,1
00820,1
00821,1
00822,0
00823,0
00824,1
00828,1
00829,1
00830,0
00831,0
00832,1
00833,1
00834,1
00837,1
00838,0
00839,1
00840,1
00841,1
00842,1
00843,1
00845,1
00846,0
00847,1
00848,1
00849,1
00851,1
00852,1
00853,1
00859,1
00860,1
00864,1
00865,0
00867,0
00868,1
00870,1
00872,1
00876,1
00877,1
00880,1
00882,1
00884,1
00886,1
00888,0
00889,0
00890,1
00892,1
00894,1
00896,1
00897,1
00899,1
00903,1
00904,1
00905,1
00908,1
00909,1
00910,0
00912,1
00913,0
00914,1
00916,0
00917,1
00919,0
00920,1
00921,0
00922,0
00923,0
00928,1
00929,1
00930,1
00931,0
00933,1
00935,1
00936,1
00938,1
00942,1
00943,1
00948,1
00949,0
00950,1
00951,1
00952,1
00954,1
00955,1
00956,1
00957,1
00958,0
00959,1
00960,1
00961,1
00963,1
00965,1
00968,0
00970,1
00971,0
00972,0
00973,1
00977,1
00978,1
00979,0
00980,1
00981,0
00983,1
00985,0
00986,1
00987,1
00993,0
00997,1
00999,1
01001,1
01003,1
01006,0
01010,1
01013,1
01014,0
01016,1
01019,0
01022,0
01026,0
01027,0
01030,0
01032,1
01034,0
01036,1
01043,0
01044,1
01046,1
01047,1
01048,1
01049,0
01053,1
01055,0
01056,0
01057,1
01058,0
01059,1
01060,1
01061,1
01062,1
01063,1
01066,1
01069,1
01070,1
01071,0
01074,0
01075,1
01077,0
01079,1
01080,1
01081,1
01083,1
01086,1
01088,1
01089,0
01093,1
01094,1
01095,1
01098,1
01101,1
01104,0
01106,1
01107,1
01111,1
01112,1
01114,1
01116,1
01121,0
01122,1
01123,1
01126,1
01127,1
01128,1
01129,1
01130,1
01134,0
01135,1
01138,1
01141,1
01142,0
01143,0
01145,1
01148,1
01150,1
01151,1
01152,0
01155,0
01156,1
01159,1
01160,0
01161,1
01162,1
01167,1
01169,1
01170,1
01171,0
01172,0
01175,1
01176,1
01177,1
01179,1
01180,1
01183,0
01188,0
01193,1
01194,1
01195,1
01196,1
01197,1
01200,1
01201,0
01202,1
01203,1
01204,1
01205,0
01206,0
01208,0
01209,1
01211,1
01213,1
01215,0
01218,0
01220,1
01222,1
01223,1
01224,1
01225,1
01230,0
01231,0
01232,0
01236,0
01240,1
01242,0
01243,1
01245,1
01246,0
01247,1
01249,1
01250,1
01251,0
01253,0
01254,1
01255,0
01256,0
01258,1
01259,1
01260,0
01265,0
01266,0
01270,1
01273,0
01274,1
01276,1
01278,1
01279,1
01280,1
01283,1
01285,0
01286,0
01287,1
01288,0
01289,1
01290,0
01291,1
01294,1
01295,1
01299,0
01300,1
01301,1
01302,0
01305,1
01306,1
01307,0
01312,1
01314,1
01316,0
01318,0
01319,1
01320,0
01322,1
01324,0
01325,0
01329,0
01331,1
01334,1
01340,1
01342,1
01343,0
01346,1
01348,1
01349,1
01352,1
01353,0
01354,1
01355,0
01356,0
01360,0
01361,0
01364,0
01366,1
01369,1
01373,1
01378,0
01380,1
01381,0
01385,0
01386,0
01388,1
01389,1
01393,0
01397,1
01398,1
01399,1
01400,1
01402,1
01404,0
01405,0
01407,0
01413,1
01414,0
01417,0
01418,1
01419,1
01422,0
01424,1
01428,1
01430,1
01431,0
01434,1
01435,1
01436,1
01438,0
01439,0
01440,1
01442,1
01443,1
01445,1
01446,0
01450,1
01451,1
01452,1
01453,1
01456,0
01460,1
01462,0
01464,1
01468,0
01469,0
01470,0
01471,0
01472,1
01473,0
01474,1
01476,0
01477,0
01480,0
01483,1
01487,1
01488,0
01490,1
01492,1
01493,0
01494,1
01495,0
01496,1
01497,1
01498,1
01499,1
01500,1
01501,1
01502,1
01504,1
01505,0
01506,1
01507,0
01508,1
01509,1
01512,1
01514,1
01516,1
01517,0
01519,1
01520,0
01522,0
01524,1
01525,1
01526,1
01527,1
01528,1
01530,1
01532,0
01533,1
01539,1
01540,1
01542,0
01545,1
01551,1
01552,1
01553,1
01557,1
01558,0
01562,1
01564,1
01565,1
01566,0
01567,0
01568,1
01570,1
01571,1
01575,1
01576,1
01578,1
01579,1
01580,1
01581,1
01582,1
01584,0
01589,0
01594,1
01596,1
01599,1
01600,1
01601,0
01602,1
01604,1
01605,1
01606,1
01607,0
01608,1
01609,1
01610,1
01613,1
01616,1
01617,0
01618,1
01619,1
01621,1
01622,0
01623,1
01625,1
01626,1
01627,1
01628,0
01630,0
01633,1
01634,1
01638,0
01639,1
01640,1
01641,0
01642,1
01643,0
01644,0
01647,0
01649,1
01650,0
01651,0
01652,0
01653,1
01654,1
01655,0
01656,1
01658,0
01659,1
01660,1
01661,1
01666,0
01667,1
01669,1
01670,1
01671,1
01672,1
01674,1
01675,1
01676,0
01680,0
01681,1
01683,1
01684,1
01689,1
01691,1
01692,0
01693,1
01696,1
01697,0
01698,1
01700,1
01702,1
01705,1
01706,1
01707,1
01708,1
01709,1
01710,1
01711,1
01712,1
01714,1
01716,1
01717,1
01718,1
01720,1
01722,1
01724,0
01725,0
01728,1
01739,1
01740,1
01741,1
01742,0
01745,1
01746,1
01747,1
01748,0
01751,1
01752,0
01753,1
01755,0
01757,1
01758,1
01759,1
01760,1
01761,1
01762,0
01765,1
01767,1
01770,0
01771,1
01772,1
01774,0
01775,1
01776,0
01777,1
01780,1
01781,1
01782,1
01783,0
01784,0
01788,0
01790,0
01791,0
01792,1
01795,0
01797,1
01799,1
01801,0
01803,0
01804,1
01807,0
01808,0
01809,0
01810,1
01811,1
01812,1
01813,0
01814,1
01816,1
01817,0
01822,1
01823,1
01825,1
01827,1
01829,0
01831,0
01833,0
01835,1
01837,0
01839,0
01840,1
01845,0
01848,1
01853,1
01854,1
01855,0
01856,0
01858,1
01860,1
01862,0
01865,1
01866,1
01867,0
01870,1
01871,1
01872,1
01876,1
01879,1
01882,1
01884,0
01885,0
01887,1
01888,0
01889,1
01890,1
01893,0
01895,1
01896,1
01897,1
01901,1
01903,1
01904,0
01905,1
01906,1
01908,1
01911,0
01912,1
01916,1
01920,1
01921,1
01925,0
01927,1
01928,1
01929,1
01930,0
01931,0
01932,1
01934,1
01935,1
01937,0
01938,1
01939,1
01941,1
01945,1
01946,1
01947,0
01949,1
01955,1
01958,1
01959,1
01960,1
01961,0
01962,0
01963,1
01964,1
01965,1
01966,1
01967,0
01968,0
01969,0
01971,0
01976,0
01977,1
01978,0
01981,0
01982,1
01984,1
01986,0
01987,1
01988,0
01992,0
01996,1
01997,1
01998,1
02000,0
02001,0
02002,0
02003,1
02004,0
02007,1
02008,1
02009,1
02012,0
02013,0
02014,1
02018,1
02019,0
02020,1
02021,1
02022,1
02023,1
02024,1
02025,1
02026,1
02027,1
02028,1
02029,1
02030,0
02034,1
02036,1
02037,1
02038,1
02040,0
02042,0
02043,1
02045,1
02048,1
02049,0
02053,0
02054,1
02055,0
02060,1
02063,1
02067,0
02069,0
02070,1
02072,1
02073,1
02074,0
02075,1
02079,0
02081,1
02082,1
02083,0
02084,0
02085,1
02087,0
02088,1
02090,1
02093,1
02094,0
02095,0
02096,1
02097,1
02098,1
02099,0
02101,1
02102,1
02106,1
02109,0
02110,1
02111,1
02112,0
02114,1
02117,0
02119,1
02120,1
02121,1
02124,0
02125,1
02127,0
02130,0
02133,1
02134,1
02136,0
02140,1
02143,1
02144,1
02145,1
02146,0
02147,0
02148,0
02149,1
02150,1
02151,0
02153,1
02154,1
02155,1
02157,1
02158,1
02160,1
02161,0
02165,0
02166,0
02169,1
02172,0
02173,1
02175,1
02176,1
02177,0
02179,1
02182,1
02185,1
02187,0
02188,0
02189,1
02193,1
02197,1
02201,1
02202,1
02203,1
02206,1
02209,1
02210,1
02211,1
02212,1
02213,0
02215,0
02216,0
02220,1
02221,0
02222,0
02225,1
02226,1
02229,1
02230,1
02231,1
02232,0
02234,0
02235,1
02238,1
02240,1
02243,0
02244,0
02247,0
02251,1
02252,1
02253,1
02254,1
02255,0
02256,0
02258,0
02259,0
02260,1
02261,1
02263,1
02264,1
02265,1
02266,0
02267,0
02268,1
02272,1
02279,0
02280,1
02284,1
02286,1
02287,1
02291,0
02293,0
02294,1
02295,0
02296,0
02297,0
02298,1
02299,1
02300,0
02302,0
02303,1
02306,0
02308,0
02310,1
02314,0
02322,0
02328,1
02329,1
02331,1
02333,0
02334,0
02339,0
02341,1
02342,1
02344,0
02345,0
02346,1
02347,1
02348,1
02349,1
02352,0
02353,0
02354,1
02356,1
02357,1
02358,1
02359,1
02363,0
02366,1
02367,0
02368,0
02370,1
02372,1
02374,1
02375,0
02377,0
02379,1
02380,1
02381,1
02382,0
02383,1
02384,0
02385,1
02386,1
02389,1
02390,0
02391,0
02399,0
02403,1
02404,1
02405,1
02409,1
02410,0
02412,1
02413,1
02414,1
02416,0
02418,0
02421,1
02425,1
02429,0
02432,1
02433,1
02436,1
02437,1
02438,0
02439,0
02440,1
02441,1
02442,1
02447,1
02448,1
02449,1
02452,1
02455,1
02456,0
02457,1
02458,1
02459,0
02461,1
02462,0
02463,1
02465,1
02466,1
02467,1
02468,1
02470,1
02471,1
02474,1
02478,0
02479,0
02480,0
02481,1
02483,1
02486,0
02487,1
02488,0
02493,1
02494,1
02495,1
02497,1
02500,0
02503,0
02505,1
02507,1
02510,0
02514,1
02515,0
02516,0
02517,1
02518,1
02519,0
02521,0
02524,0
02529,1
02531,1
02532,0
02534,1
02535,1
02538,1
02542,0
02545,0
02548,1
02553,1
02555,1
02556,1
02557,1
02559,1
02560,1
02561,1
02565,0
02566,0
02569,0
02570,1
02571,0
02572,0
02573,1
02574,0
02577,1
02578,0
02579,1
02581,1
02582,1
02588,0
02590,1
02594,0
02595,1
02596,0
02597,1
02599,1
02602,0
02605,1
02606,1
02608,1
02611,1
02615,1
02616,1
02620,1
02622,0
02623,0
02624,0
02625,1
02626,1
02629,1
02633,0
02635,1
02636,0
02641,0
02642,0
02643,0
02645,1
02647,1
02649,1
02651,1
02652,1
02655,1
02657,0
02658,0
02659,1
02662,1
02664,1
02665,1
02666,0
02667,1
02668,1
02669,1
02670,1
02672,1
02673,0
02674,1
02675,0
02678,1
02681,1
02683,1
02687,1
02690,1
02692,1
02693,0
02695,1
02696,1
02697,0
02701,0
02703,0
02705,0
02706,0
02708,0
02710,1
02712,0
02713,0
02715,0
02716,1
02718,1
02720,0
02721,1
02726,1
02737,1
02738,1
02739,1
02748,1
02749,1
02751,0
02752,1
02754,1
02756,1
02758,1
02759,0
02760,0
02761,0
02765,1
02766,1
02767,0
02769,1
02771,0
02772,0
02773,1
02774,1
02775,1
02778,1
02779,1
02781,1
02784,1
02786,0
02787,0
02790,0
02792,1
02794,1
02796,1
02800,1
02801,1
02803,1
02804,1
02806,0
02807,0
02808,1
02813,1
02814,1
02818,0
02819,1
02820,1
02821,1
02827,1
02828,0
02830,0
02833,1
02834,1
02835,1
02836,0
02837,0
02838,1
02839,1
02841,1
02842,1
02844,1
02847,1
02849,1
02850,1
02853,1
02854,0
02855,1
02857,1
02859,1
02860,0
02861,1
02862,1
02865,0
02867,1
02868,1
02869,1
02873,1
02874,1
02876,1
02878,0
02881,0
02883,1
02885,0
02887,1
02888,1
02889,1
02892,1
02893,1
02896,0
02898,0
02899,1
02900,1
02901,1
02902,1
02903,1
02904,1
02907,1
02908,1
02910,0
02914,0
02915,1
02917,0
02918,1
02920,1
02921,1
02923,1
02924,0
02925,1
02926,1
02927,1
02928,1
02929,1
02930,0
02931,0
02932,0
02935,1
02936,1
02938,1
02942,1
02943,1
02944,0
02946,0
02947,1
02948,1
02949,0
02950,0
02951,1
02952,0
02953,1
02954,1
02955,0
02956,1
02957,1
02958,1
02959,0
02960,0
02962,0
02965,0
02966,0
02969,1
02971,1
02975,1
02977,1
02979,1
02982,1
02983,1
02985,1
02989,1
02990,1
02994,1
02995,0
02998,0
02999,1
03001,1
03003,0
03005,0
03009,0
03011,1
03014,0
03015,1
03017,0
03018,1
03022,1
03023,1
03026,1
03028,0
03031,1
03032,1
03033,1
03037,1
03038,0
03040,1
03042,1
03044,1
03045,0
03048,1
03049,1
03052,1
03053,1
03054,0
03055,0
03057,1
03058,1
03059,0
03060,0
03062,1
03063,0
03064,0
03066,1
03069,1
03071,1
03072,1
03073,0
03074,1
03075,1
03076,0
03077,0
03078,1
03079,0
03080,1
03081,0
03082,1
03084,1
03085,1
03086,1
03087,0
03088,0
03089,1
03090,1
03093,1
03094,1
03096,1
03097,1
03100,1
03102,1
03106,0
03107,0
03108,1
03110,0
03111,0
03112,1
03113,0
03114,1
03117,1
03118,1
03120,1
03123,1
03128,0
03129,1
03130,1
03131,1
03132,1
03133,1
03134,0
03135,0
03136,0
03139,1
03143,0
03147,1
03149,0
03150,0
03153,1
03154,1
03156,1
03157,1
03160,0
03162,1
03164,0
03167,1
03174,0
03175,1
03177,1
03178,0
03180,1
03181,0
03183,1
03185,1
03187,1
03188,0
03189,0
03194,1
03195,1
03197,0
03198,1
03199,0
03201,0
03204,0
03206,1
03207,0
03208,1
03210,1
03211,1
03212,1
03213,1
03214,0
03215,0
03217,0
03225,1
03227,1
03228,0
03231,0
03232,0
03238,1
03239,1
03240,0
03241,0
03242,1
03249,0
03253,0
03257,1
03259,1
03261,0
03263,0
03266,1
03267,1
03268,0
03272,1
03273,1
03274,1
03275,0
03280,1
03282,1
03283,1
03285,1
03286,0
03288,0
03289,1
03290,1
03291,1
03292,1
03293,1
03294,0
03296,1
03297,1
03298,1
03299,1
03302,1
03303,1
03304,1
03307,1
03308,1
03309,0
03311,0
03314,1
03315,1
03318,0
03322,1
03324,1
03325,1
03327,1
03328,1
03333,0
03335,1
03336,1
03337,1
03338,1
03339,1
03340,1
03341,1
03342,1
03343,1
03345,1
03350,1
03351,0
03354,1
03356,0
03357,0
03358,1
03360,1
03361,0
03362,1
03363,0
03364,1
03365,1
03366,1
03371,1
03374,0
03375,0
03376,1
03377,1
03379,1
03380,0
03383,0
03385,0
03386,0
03387,1
03390,1
03392,1
03393,1
03394,0
03396,0
03397,1
03401,0
03404,1
03405,1
03407,1
03408,1
03409,1
03412,1
03413,1
03414,1
03417,1
03422,1
03424,0
03426,0
03427,0
03431,1
03434,1
03441,1
03442,1
03443,0
03444,1
03447,1
03449,0
03450,1
03451,1
03453,1
03454,1
03456,1
03460,1
03463,1
03464,1
03465,1
03468,0
03469,0
03471,1
03472,0
03473,0
03477,1
03478,0
03479,0
03481,1
03482,1
03485,0
03486,1
03489,1
03498,0
03499,0
03502,0
03503,1
03504,0
03509,0
03511,0
03517,0
03519,0
03520,0
03521,0
03522,0
03523,0
03524,0
03525,0
03526,0
03527,1
03531,1
03532,1
03533,0
03539,1
03540,1
03542,0
03543,1
03544,1
03545,1
03546,0
03549,0
03550,1
03551,0
03553,0
03555,1
03557,1
03560,1
03562,0
03563,0
03566,1
03568,0
03571,1
03573,0
03574,1
03575,1
03576,1
03577,0
03578,1
03579,0
03580,1
03582,0
03583,0
03584,1
03589,1
03590,0
03591,1
03592,1
03595,0
03597,1
03600,1
03602,1
03606,0
03607,1
03611,1
03612,1
03614,1
03616,0
03620,1
03621,0
03622,1
03623,0
03624,1
03626,1
03628,1
03629,1
03632,0
03635,0
03638,1
03646,1
03647,0
03657,1
03658,1
03661,1
03662,1
03663,0
03666,1
03668,1
03672,1
03674,0
03675,1
03680,1
03682,0
03684,1
03685,1
03686,1
03689,0
03691,0
03692,0
03693,1
03697,0
03698,1
03699,1
03701,1
03702,1
03706,1
03708,1
03712,1
03713,1
03714,1
03716,1
03718,0
03723,1
03724,1
03727,1
03729,0
03731,0
03733,0
03735,1
03737,1
03738,1
03740,0
03743,1
03745,1
03747,1
03752,1
03754,1
03755,0
03756,1
03757,1
03758,1
03759,0
03760,1
03761,1
03763,0
03764,1
03769,1
03773,0
03775,1
03779,1
03780,0
03782,1
03783,0
03786,1
03788,1
03789,1
03792,1
03794,1
03796,1
03798,1
03801,0
03804,1
03805,1
03811,1
03812,1
03813,0
03815,1
03816,1
03819,1
03820,1
03822,1
03823,1
03824,1
03825,1
03829,0
03831,0
03837,0
03838,1
03840,0
03841,0
03842,1
03843,1
03848,0
03849,1
03852,0
03854,0
03855,1
03856,1
03857,1
03859,1
03860,1
03862,1
03864,1
03868,0
03869,0
03870,1
03872,1
03873,1
03874,1
03875,1
03877,0
03880,0
03881,1
03882,1
03888,1
03890,0
03891,1
03893,0
03894,0
03897,0
03903,0
03904,0
03905,1
03907,0
03908,0
03911,0
03912,0
03915,0
03916,1
03917,1
03918,1
03919,0
03920,1
03921,1
03922,1
03924,1
03925,1
03926,1
03927,1
03930,1
03933,1
03935,1
03940,0
03942,0
03943,1
03944,1
03945,1
03946,0
03948,1
03949,1
03951,1
03954,0
03958,1
03960,0
03961,0
03962,0
03965,0
03966,0
03967,0
03968,0
03969,0
03970,0
03971,0
03972,0
03974,1
03975,0
03976,0
03977,0
03979,0
03980,0
03981,0
03982,0
03986,0
03987,0
03990,0
03991,0
03994,0
03995,0
03996,0
03997,0
04001,0
04003,0
04004,0
04005,1
04006,0
04007,0
04008,0
04009,0
04010,0
04012,0
04017,0
04019,0
04021,0
04022,0
04023,1
04025,0
04026,0
04027,0
04028,0
04029,0
04030,0
04031,1
04033,0
04036,0
04037,1
04038,0
04040,1
04041,0
04042,0
04049,1
04050,1
04051,0
04053,0
04054,0
04057,0
04058,0
04059,0
04060,0
04062,0
04063,0
04064,0
04067,0
04068,0
04070,1
04074,0
04075,0
04076,0
04081,0
04082,0
04086,0
04090,0
04093,0
04095,0
04097,0
04099,0
04100,0
04101,0
04102,0
04104,0
04105,0
04109,1
04113,1
04116,0
04118,0
04120,1
04121,0
04123,0
04125,0
04127,0
04128,0
04135,0
04136,0
04138,1
04140,0
04141,0
04142,0
04143,0
04146,0
04149,0
04150,0
04151,0
04153,0
04156,0
04161,0
04163,0
04164,0
04165,0
04166,0
04168,0
04169,0
04170,0
04172,0
04175,0
04176,0
04178,0
04179,0
04180,0
04182,0
04184,0
04185,0
04186,0
04187,1
04188,1
04189,1
04193,0
04194,0
04199,0
04200,0
04201,0
04205,0
04208,0
04210,0
04212,0
04213,0
04215,1
04216,0
04218,0
04219,0
04220,0
04221,0
04222,0
04224,0
04226,0
04230,1
04231,0
04232,0
04233,0
04235,0
04237,0
04240,0
04241,0
04243,0
04244,0
04245,0
04247,0
04248,1
04249,0
04251,0
04252,0
04259,0
04261,0
04263,0
04264,0
04265,0
04266,0
04269,1
04271,0
04273,1
04274,0
04279,0
04280,0
04282,0
04283,0
04284,0
04285,0
04286,0
04287,0
04288,0
04289,0
04290,0
04292,0
04293,0
04294,0
04295,1
04297,0
04298,0
04299,0
04303,0
04305,0
04306,0
04307,0
04310,0
04312,0
04313,1
04315,0
04316,0
04317,0
04320,0
04321,0
04322,0
04323,0
04325,0
04328,0
04333,0
04334,0
04338,0
04339,0
04343,0
04344,0
04345,1
04348,0
04349,0
04350,0
04355,0
04356,0
04357,0
04358,0
04361,0
04362,0
04364,0
04366,0
04370,0
04372,0
04374,0
04375,0
04377,0
04379,0
04381,0
04383,0
04385,0
04386,0
04389,0
04391,0
04392,0
04395,0
04396,1
04398,0
04399,0
04400,0
04403,0
04404,0
04405,0
04406,0
04408,0
04409,1
04411,1
04413,0
04414,0
04415,0
04417,0
04418,0
04421,0
04422,0
04423,0
04428,1
04430,0
04433,0
04434,0
04436,0
04437,0
04438,0
04440,1
04444,0
04447,1
04449,0
04450,1
04451,0
04454,0
04456,0
04457,1
04458,0
04460,0
04463,0
04464,0
04465,0
04468,0
04473,0
04477,0
04480,0
04481,0
04482,0
04484,0
04486,1
04488,0
04489,0
04491,1
04493,0
04496,0
04499,0
04501,0
04503,1
04505,0
04507,0
04508,0
04511,0
04513,0
04514,0
04516,0
04520,0
04521,0
04522,0
04524,0
04526,0
04527,0
04529,0
04531,0
04533,0
04534,0
04536,0
04537,0
04538,0
04539,0
04540,1
04541,0
04542,0
04543,0
04544,0
04549,0
04550,1
04551,0
04554,0
04556,0
04558,0
04560,1
04563,0
04564,0
04569,0
04571,0
04576,0
04578,0
04579,0
04580,0
04584,0
04585,0
04587,0
04589,0
04590,1
04591,0
04592,1
04593,0
04594,0
04599,0
04601,0
04604,0
04606,0
04608,0
04609,0
04611,0
04613,0
04614,0
04616,1
04618,1
04619,0
04621,0
04623,0
04624,0
04625,0
04626,0
04627,0
04628,0
04629,0
04631,0
04633,0
04636,0
04637,0
04638,0
04639,0
04640,0
04641,0
04642,0
04643,0
04644,0
04645,0
04649,0
04650,0
04654,1
04655,1
04656,0
04658,0
04659,1
04662,0
04664,0
04665,0
04668,0
04669,0
04670,0
04672,0
